unique_pathways,a_in_pathway_entangled,b_out_pathway_entangled,c_in_pathway_not_entangled,d_out_pathway_not_entangled,odds_ratios,two_sided_p_values,corrected_p_values,enrich_p_values,deplete_p_values
R-HSA-1483148,8,11547,0,8949,Inf,0.011476666245249298,0.06854120118690553,0.010162285342768968,1
R-HSA-1483166,35,11520,4,8945,6.793530287236989,1.1729095624309485e-5,4.0673476761718375e-4,6.525554106811371e-6,0.9999991044755563
R-HSA-179812,5,11550,6,8943,0.6452623679730416,0.5493603603528812,0.8347171553064978,0.8490652217801486,0.33247606235481586
R-HSA-180292,8,11547,8,8941,0.7743292824652228,0.623176291303045,0.9027777208948222,0.7786465535488216,0.3937971136819417
R-HSA-180336,6,11549,6,8943,0.774368359305839,0.7735107236789824,1,0.769841891666501,0.4347940163761328
R-HSA-182971,14,11541,16,8933,0.6772929128480533,0.3572801989871332,0.6976857091988554,0.8948037733004388,0.18734770385645666
R-HSA-212718,3,11552,6,8943,0.38709213133332215,0.19126862873450642,0.48436696322637074,0.9582890748495139,0.14560974248133954
R-HSA-5638303,2,11553,6,8943,0.25804445913291385,0.08650614960353963,0.28591338587192416,0.9850979015147326,0.07634386426077068
R-HSA-9634638,12,11543,11,8938,0.8447246948774202,0.6808790849762164,0.9450548952219918,0.7320583869162733,0.41988514287679857
R-HSA-9856649,19,11536,18,8931,0.8172074134786802,0.6194332111759593,0.9027777208948222,0.7829553883018897,0.32521240871369655
R-HSA-9837999,63,11492,34,8915,1.4374054208651383,0.10033764289856775,0.31864982604419595,0.0529065662028659,0.9661575012740015
R-HSA-3928663,20,11535,8,8941,1.9377219711703388,0.12803270276871123,0.384455741554091,0.07610121862181009,0.96656810263763
R-HSA-416572,16,11539,4,8945,3.1005685492464634,0.04081190388265206,0.17171348991722493,0.0250298026542886,0.9931321012334842
R-HSA-445355,24,11531,20,8929,0.9292213933430056,0.8793884481056132,1,0.6551437239674102,0.4616134044708084
R-HSA-5625740,17,11538,11,8938,1.1971873128968247,0.7060004836176501,0.9552691207845347,0.39496705215819755,0.7422065420246036
R-HSA-5627117,16,11539,3,8946,4.134568516650361,0.018389853254276143,0.09714541645379289,0.010500279544070405,0.9978173283508776
R-HSA-5627123,16,11539,5,8944,2.480212146502944,0.07890491281177682,0.27572695799734637,0.05040894427133653,0.9829011791010388
R-HSA-6807004,11,11544,9,8940,0.9465513172619218,1,1,0.6386993085892158,0.5371271588494044
R-HSA-8875360,8,11547,6,8943,1.03265143342641,1,1,0.5870583351458128,0.6241781147324352
R-HSA-9635644,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-9636383,5,11550,4,8945,0.9680617007563215,1,1,0.6530979155341986,0.6068381204929129
R-HSA-9706019,9,11546,0,8949,Inf,0.006298584528787573,0.04513985578964427,0.005725210228969236,1
R-HSA-6804114,12,11543,6,8943,1.5494761301665954,0.4786679065816449,0.7961469592176872,0.2621778982805393,0.8694947007697228
R-HSA-8854521,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-193775,13,11542,1,8948,10.079147226935929,0.005399320760492824,0.04190808532512481,0.003849809382199398,0.9996752528730278
R-HSA-2173788,14,11541,11,8938,0.9856695081567098,1,1,0.5967528958950353,0.5623509689677401
R-HSA-450520,3,11552,5,8944,0.4645561306891005,0.30823653203149315,0.6359966831743861,0.9236561357392293,0.2350730055855447
R-HSA-69273,18,11537,7,8942,1.9929585508105476,0.15681671276657658,0.4227538273607838,0.08244499175146239,0.9651733189232143
R-HSA-9828806,8,11547,5,8944,1.23930406175869,0.7858159189244798,1,0.4663517923582421,0.7410552208567711
R-HSA-418359,6,11549,6,8943,0.774368359305839,0.7735107236789824,1,0.769841891666501,0.4347940163761328
R-HSA-375165,16,11539,1,8948,12.407530872524104,0.0010109415597221987,0.012710668733349282,8.230129530538182e-4,0.9999419769632846
R-HSA-445095,29,11526,2,8947,11.256064876095211,1.0504583348372787e-5,3.9622551226318407e-4,5.702580973864281e-6,0.9999995318269361
R-HSA-416700,17,11538,2,8947,6.5907692789814085,0.004073045871036424,0.033680956241262744,0.0021826716491223697,0.9997103758561171
R-HSA-9821002,8,11547,31,8918,0.19930342905928755,6.099065961244439e-6,2.5711748660148123e-4,0.9999990286685312,5.20354151749812e-6
R-HSA-73817,11,11544,0,8949,Inf,0.0034772237889931705,0.029784984646754248,0.0018169470637130916,1
R-HSA-6785470,4,11551,1,8948,3.098387369465698,0.39497193999801955,0.7435986611171121,0.27691766686540725,0.9431811146446938
R-HSA-6787450,8,11547,0,8949,Inf,0.011476666245249298,0.06854120118690553,0.010162285342768968,1
R-HSA-8868766,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-2173795,14,11541,15,8934,0.7225221534079934,0.4545042058321062,0.7957524776376452,0.8564664172938878,0.24394707392542075
R-HSA-198323,10,11545,4,8945,1.93690993120015,0.29334077454439866,0.6141019136031716,0.19401305351859846,0.9233242729975317
R-HSA-430039,12,11543,3,8946,3.0998409867491823,0.07233698640023611,0.25902028958340984,0.05263456395834538,0.9861441061430067
R-HSA-8964038,15,11540,4,8945,2.906528415701361,0.06227457577845873,0.23866370396379014,0.036292071650900606,0.9894997204559296
R-HSA-389397,4,11551,4,8945,0.7744074226159541,0.7353181312859036,0.9813370467192383,0.7649269944144553,0.4913109933697522
R-HSA-69541,6,11549,4,8945,1.1617663050727056,0.9999999999999999,1,0.5396493748041423,0.7044964506909499
R-HSA-5250924,21,11534,36,8913,0.45078990370303185,0.004533619822268069,0.03662805331367563,0.9990286041316856,0.002324838893203996
R-HSA-73762,36,11519,10,8939,2.793475566828261,0.0026095926422789774,0.02576860676499002,0.001631093732863826,0.9994633932073229
R-HSA-73772,21,11534,37,8912,0.4385581634212157,0.002176688822517593,0.022108473992752207,0.9993634553307615,0.0015613717904956535
R-HSA-73863,21,11534,9,8940,1.8085045269905078,0.14412673769382722,0.4038489509918778,0.09129185134814356,0.9570260258240901
R-HSA-1839117,11,11544,5,8944,1.7044541239306845,0.4507326240722815,0.7897922915691974,0.22937917762110305,0.8965702801931463
R-HSA-5655302,23,11532,4,8945,4.459790176111374,0.0028066274564547138,0.027304294259627302,0.0014808531580596123,0.9997023881147006
R-HSA-196299,7,11548,10,8939,0.5418771126704619,0.22832072396953262,0.5490934636851176,0.9335757691712002,0.15446035656830887
R-HSA-5339716,7,11548,8,8941,0.6774885045108359,0.4503642054403666,0.7897922915691974,0.8454035170364499,0.30757528006656015
R-HSA-5358747,7,11548,8,8941,0.6774885045108359,0.4503642054403666,0.7897922915691974,0.8454035170364499,0.30757528006656015
R-HSA-5358749,7,11548,8,8941,0.6774885045108359,0.4503642054403666,0.7897922915691974,0.8454035170364499,0.30757528006656015
R-HSA-5358751,7,11548,8,8941,0.6774885045108359,0.4503642054403666,0.7897922915691974,0.8454035170364499,0.30757528006656015
R-HSA-5358752,7,11548,8,8941,0.6774885045108359,0.4503642054403666,0.7897922915691974,0.8454035170364499,0.30757528006656015
R-HSA-5467337,7,11548,7,8942,0.7743488225772829,0.7887635501217519,1,0.7740134117217121,0.41294166485418715
R-HSA-5467340,7,11548,7,8942,0.7743488225772829,0.7887635501217519,1,0.7740134117217121,0.41294166485418715
R-HSA-5467348,7,11548,7,8942,0.7743488225772829,0.7887635501217519,1,0.7740134117217121,0.41294166485418715
R-HSA-8931987,4,11551,2,8947,1.5490955924994296,0.7023600748237133,0.9552691207845347,0.4690679080432577,0.8191574537235184
R-HSA-8939256,3,11552,3,8946,0.7744269491992705,1,1,0.7667078332195443,0.5309320919567423
R-HSA-9733709,11,11544,16,8933,0.5320281511149055,0.12073176407951212,0.3697625253147451,0.9660035004694562,0.0751086320715881
R-HSA-9754189,12,11543,5,8944,1.8595535537128831,0.32885652214867367,0.6498543406430591,0.17439616558036486,0.9261396325987763
R-HSA-9758919,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-9823730,6,11549,9,8940,0.5160872660266939,0.29738540833735666,0.620153858317475,0.9375181202660329,0.15459648296355008
R-HSA-2682334,17,11538,8,8941,1.6466588849647503,0.3136930049321377,0.6403223371380875,0.16547988528753146,0.9175550082485376
R-HSA-389957,22,11533,6,8943,2.8430264665355365,0.02088839118525063,0.10404164384859656,0.012463300980282468,0.996141512000398
R-HSA-71240,14,11541,0,8949,Inf,4.976164288224139e-4,0.007752719724407173,3.247471269721507e-4,1
R-HSA-3000157,10,11545,20,8929,0.38672051329602986,0.01531010227919782,0.0873122543773881,0.996808677687514,0.009274118269444895
R-HSA-8874081,19,11536,11,8938,1.3382570340669906,0.46807466292170324,0.7961469592176872,0.28072695906524636,0.8300675048693237
R-HSA-975957,66,11489,49,8900,1.0434161369324848,0.8508958348223169,1,0.44967957963071814,0.6237115081935276
R-HSA-5368286,43,11512,45,8904,0.739096634013292,0.1625088623344908,0.4340298807691369,0.9362035457881364,0.09510047716154872
R-HSA-5389840,43,11512,45,8904,0.739096634013292,0.1625088623344908,0.4340298807691369,0.9362035457881364,0.09510047716154872
R-HSA-5419276,42,11513,46,8903,0.7060773167986214,0.10692984343528804,0.3366466097697448,0.9588347375124101,0.06379645421186361
R-HSA-112311,4,11551,0,8949,Inf,0.13711131250892333,0.38788068670287523,0.10083864165732631,1
R-HSA-2161517,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-442660,13,11542,6,8943,1.6787340312554966,0.35825349904908665,0.6976857091988554,0.20469727476660335,0.9037371510172576
R-HSA-549127,8,11547,2,8947,3.099113926994641,0.20244535449454856,0.5002959909922752,0.11539814618281222,0.9717759287292445
R-HSA-9793528,3,11552,2,8947,1.1617242098050404,1,1,0.6178878706314013,0.7230823331345928
R-HSA-1461973,22,11533,15,8934,1.1361143960428943,0.7428369220311145,0.9858638162758617,0.4176245133174177,0.7057791975377372
R-HSA-171007,11,11544,0,8949,Inf,0.0034772237889931705,0.029784984646754248,0.0018169470637130916,1
R-HSA-390522,15,11540,21,8928,0.552637884477261,0.09196322158771426,0.29867209428034086,0.9737775069782213,0.054245888098308104
R-HSA-2142770,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-8878166,6,11549,8,8941,0.5806604966167728,0.4199996417968863,0.7723214500753843,0.9006722789741999,0.22598658827828788
R-HSA-4043911,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-446205,5,11550,0,8949,Inf,0.07264615563664936,0.25902028958340984,0.05681888535530616,1
R-HSA-5685942,37,11518,11,8938,2.6100331843674724,0.0033832844813372017,0.029784984646754248,0.0023034377117784905,0.9991891981303955
R-HSA-5693554,24,11531,2,8947,9.311990424523021,9.217602125074939e-5,0.0023044005312687346,7.164475150954327e-5,0.9999930047813751
R-HSA-5693579,23,11532,2,8947,8.923398761265572,1.580510143346382e-4,0.003364452285341308,1.1794422887436386e-4,0.999988031740384
R-HSA-9701192,22,11533,2,8947,8.534883096595248,2.714009681751507e-4,0.004822413897327058,1.9358054528794446e-4,0.9999795536628433
R-HSA-9704331,22,11533,2,8947,8.534883096595248,2.714009681751507e-4,0.004822413897327058,1.9358054528794446e-4,0.9999795536628433
R-HSA-9704646,22,11533,2,8947,8.534883096595248,2.714009681751507e-4,0.004822413897327058,1.9358054528794446e-4,0.9999795536628433
R-HSA-9709603,22,11533,2,8947,8.534883096595248,2.714009681751507e-4,0.004822413897327058,1.9358054528794446e-4,0.9999795536628433
R-HSA-1222556,19,11536,15,8934,0.9809599300825077,1,1,0.5929358138846795,0.5437316090359883
R-HSA-77387,13,11542,17,8932,0.5918081791511008,0.19648807804770474,0.4946713908695143,0.9471651136543162,0.10519622669956125
R-HSA-917977,16,11539,15,8934,0.8258713610516054,0.59272148116943,0.874640483537594,0.7632570854181234,0.3603622528186113
R-HSA-983712,11,11544,13,8936,0.6550161458309868,0.31064893480703787,0.6403223371380875,0.8931380635879094,0.20163277712403316
R-HSA-9857377,3,11552,8,8941,0.2902590210178285,0.06784925944866896,0.2563724214668511,0.9883160114889804,0.05054002550709934
R-HSA-139915,7,11548,1,8948,5.423606241743879,0.14950739070671915,0.4058597096205128,0.07316352644594852,0.989837714657231
R-HSA-6803204,11,11544,8,8941,1.0649688326773619,1,1,0.5419947514979747,0.6392838899812852
R-HSA-6803205,9,11546,5,8944,1.394329278849316,0.6018084735458528,0.8862248069339612,0.3758218852675647,0.8059869464814016
R-HSA-6804759,12,11543,2,8947,4.650300142892429,0.03027877000478421,0.1412133525168895,0.021611627877263704,0.9961501906178005
R-HSA-1855204,25,11530,1,8948,19.40058763689664,9.645213573564334e-6,3.895877032239123e-4,6.995218624921908e-6,0.9999996697233839
R-HSA-1368071,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-193670,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-2122947,25,11530,21,8928,0.9218230002985315,0.8819008853674688,1,0.665729295757988,0.4475040163404742
R-HSA-350054,20,11535,8,8941,1.9377219711703388,0.12803270276871123,0.384455741554091,0.07610121862181009,0.96656810263763
R-HSA-400206,17,11538,2,8947,6.5907692789814085,0.004073045871036424,0.033680956241262744,0.0021826716491223697,0.9997103758561171
R-HSA-8940973,12,11543,11,8938,0.8447246948774202,0.6808790849762164,0.9450548952219918,0.7320583869162733,0.41988514287679857
R-HSA-9022537,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-9022692,26,11529,3,8946,6.724395656834862,2.1319589952887e-4,0.004283842841000658,1.1650247108380105e-4,0.9999841965619592
R-HSA-9029569,26,11529,10,8939,2.015822366068995,0.06393982651118466,0.2441751811705986,0.03771733348940599,0.9835479163899727
R-HSA-9701898,8,11547,3,8946,2.0659002231982284,0.3678190762179163,0.7106770254890981,0.21688429799806502,0.9226591607479075
R-HSA-9678110,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-438066,10,11545,11,8938,0.703828319680428,0.5104584768056311,0.7987523472577196,0.84788362872994,0.27688956659183356
R-HSA-8849932,8,11547,13,8936,0.47624673480262647,0.12203403286153527,0.3726891628583819,0.9715040314595598,0.07162508859019878
R-HSA-9617324,14,11541,7,8942,1.5495713470049395,0.38568528148385733,0.740377995705619,0.2335689102137971,0.8807462854357633
R-HSA-9620244,12,11543,10,8939,0.9292951468370728,1,1,0.6527835018068446,0.5137227271237268
R-HSA-210991,18,11537,7,8942,1.9929585508105476,0.15681671276657658,0.4227538273607838,0.08244499175146239,0.9651733189232143
R-HSA-433692,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-425410,6,11549,3,8946,1.5491906774975384,0.740063963972888,0.9827903165791902,0.39316187950708714,0.8305702328793161
R-HSA-159418,9,11546,9,8940,0.7743097389687796,0.638904235118246,0.9037132273054138,0.7835099916988946,0.3767263368377068
R-HSA-9818032,5,11550,3,8946,1.2908922543567811,1,1,0.5086890066302479,0.7559928620838485
R-HSA-9748787,22,11533,1,8948,17.068293327046995,5.69725019211602e-5,0.0015505174573480307,3.487418783431483e-5,0.9999981495951036
R-HSA-1679131,8,11547,5,8944,1.23930406175869,0.7858159189244798,1,0.4663517923582421,0.7410552208567711
R-HSA-168164,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5602410,1,11554,0,8949,Inf,1,1,0.5635485758876317,1
R-HSA-5602415,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-5602566,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-5602571,2,11553,1,8948,1.5490005404185956,1,1,0.594814166372399,0.821044581664054
R-HSA-9013957,5,11550,1,8948,3.873330875417793,0.24127787258517264,0.5601097833697817,0.18084254627648153,0.9679858468289289
R-HSA-9013973,6,11549,7,8942,0.6636801582386527,0.5784089057094667,0.8637576971950661,0.8463899072945621,0.31946412656623735
R-HSA-9014325,5,11550,6,8943,0.6452623679730416,0.5493603603528812,0.8347171553064978,0.8490652217801486,0.33247606235481586
R-HSA-9828211,4,11551,7,8942,0.4423755724120622,0.22827561747194375,0.5490934636851176,0.9494599744929006,0.15093477821985132
R-HSA-912446,22,11533,33,8916,0.5154159554937149,0.019805507835891165,0.10310373328611623,0.9949835441996495,0.010636538397119845
R-HSA-4085001,26,11529,7,8942,2.8806260633904883,0.012660881550935985,0.0741713769332762,0.0062234456819057924,0.9980654824829548
R-HSA-9840309,16,11539,3,8946,4.134568516650361,0.018389853254276143,0.09714541645379289,0.010500279544070405,0.9978173283508776
R-HSA-3322077,9,11546,4,8945,1.7430818085289514,0.41255487184866707,0.7679592852594236,0.2589447791432289,0.8897993225643517
R-HSA-3858516,2,11553,0,8949,Inf,0.5080528502542636,0.7961469592176872,0.31757500101476366,1
R-HSA-3878781,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-70221,12,11543,2,8947,4.650300142892429,0.03027877000478421,0.1412133525168895,0.021611627877263704,0.9961501906178005
R-HSA-1482788,22,11533,5,8944,3.41202273308873,0.010269170364439424,0.06589441358905757,0.005702376495462064,0.9985191468419403
R-HSA-1482801,19,11536,3,8946,4.911079382235572,0.0042922467382760015,0.0349557973003538,0.002878611571525173,0.9994837299704551
R-HSA-1482839,25,11530,4,8945,4.848439520793219,0.0010560500287080448,0.012974328924127409,6.243557297497822e-4,0.9998834975289161
R-HSA-1482922,14,11541,3,8946,3.617115816598788,0.04702414761777218,0.1911189364427414,0.02396206932400732,0.9944316631153026
R-HSA-1482925,13,11542,5,8944,2.0146785268494747,0.23534193441234866,0.5601097833697817,0.13050529923027723,0.9479261448407199
R-HSA-1655829,11,11544,3,8946,2.841271284377454,0.11063796854171788,0.3437451334749905,0.07667572700246827,0.9783883721227362
R-HSA-203927,16,11539,8,8941,1.5496665968461847,0.4108636103717065,0.7679592852594236,0.20923083324767322,0.8909838423169953
R-HSA-5601884,20,11535,9,8940,1.7222421977234148,0.19303019977468505,0.4871067247835362,0.11750539927565473,0.9425306626724201
R-HSA-6781823,30,11525,21,8928,1.1066914145773743,0.778503924139095,1,0.41742506457345396,0.6886715248167319
R-HSA-6781827,28,11527,14,8935,1.5502387899164156,0.21317955127977822,0.5196553687658992,0.11564675501519073,0.9353945895542943
R-HSA-6782135,44,11511,19,8930,1.796482053510835,0.030922465970059907,0.1435726961538932,0.019644880657663528,0.990011382807068
R-HSA-6782210,43,11512,19,8930,1.7555034671192724,0.04044111136324309,0.17082198316497574,0.024876328643702064,0.9870991763653236
R-HSA-6803529,21,11534,5,8944,3.256646181194054,0.015885287789492303,0.08848022991556594,0.008369726179982556,0.99773738326094
R-HSA-72165,33,11522,17,8932,1.5047931821066858,0.19912311994694365,0.5001340045396365,0.10777394912385109,0.9371487604099163
R-HSA-72203,59,11496,10,8939,4.587381512612621,2.919320715497733e-7,1.7434832050889237e-5,2.090789630540231e-7,0.9999999564881958
